,account_length,voice_mail_plan,voice_mail_messages,day_mins,evening_mins,night_mins,international_mins,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
180,94.0,1.0,23.0,197.1,214.5,282.2,9.5,3.5,0.0,125.0,33.51,136.0,18.23,103.0,12.7,5.0,2.57,67.01,0
181,126.0,0.0,0.0,58.2,138.7,136.8,11.9,3.5,0.0,94.0,9.89,118.0,11.79,91.0,6.16,1.0,3.21,31.23,1
182,67.0,1.0,36.0,115.6,237.7,169.9,9.9,2.0,0.0,111.0,19.65,94.0,20.2,103.0,7.65,10.5,2.67,50.17,0
183,19.0,0.0,0.0,186.1,254.3,214.0,14.6,2.0,0.0,98.0,31.64,57.0,21.62,127.0,9.63,7.0,3.94,66.83,0
184,170.0,0.0,0.0,259.9,245.0,134.4,8.4,3.0,0.0,68.0,44.18,122.0,20.83,121.0,6.05,3.0,2.27,73.33,0
185,73.0,0.0,0.0,214.3,268.5,241.2,10.8,1.0,0.0,145.0,36.43,135.0,22.82,92.0,10.85,10.5,2.92,73.02,0
186,106.0,0.0,0.0,158.7,64.3,198.5,10.2,1.0,0.0,74.0,26.98,139.0,5.47,103.0,8.93,4.0,2.75,44.13,0
187,93.0,0.0,0.0,271.6,229.4,77.3,10.9,2.0,0.0,71.0,46.17,108.0,19.5,121.0,3.48,3.0,2.94,72.09,0
188,164.0,0.0,0.0,160.6,163.2,187.1,9.0,1.0,0.0,111.0,27.3,126.0,13.87,112.0,8.42,3.0,2.43,52.02,0
189,51.0,0.0,0.0,232.4,187.4,231.2,9.1,1.0,0.0,109.0,39.51,95.0,15.93,107.0,10.4,3.0,2.46,68.3,0
190,107.0,0.0,0.0,133.8,180.5,112.2,8.9,0.0,0.0,85.0,22.75,94.0,15.34,115.0,5.05,4.0,2.4,45.54,0
191,130.0,0.0,0.0,176.9,90.7,238.0,9.5,1.0,0.0,109.0,30.07,104.0,7.71,69.0,10.71,2.0,2.57,51.06,0
192,80.0,0.0,0.0,209.9,195.1,208.2,8.8,2.0,0.0,74.0,35.68,77.0,16.58,119.0,9.37,4.0,2.38,64.01,0
193,94.0,0.0,0.0,137.5,203.2,150.0,13.4,0.0,0.0,118.0,23.38,88.0,17.27,131.0,6.75,2.0,3.62,51.02,0
194,118.0,1.0,23.0,289.5,166.6,119.1,9.5,1.0,0.0,52.0,49.22,111.0,14.16,88.0,5.36,4.0,2.57,71.31,0
195,117.0,1.0,23.0,198.1,177.0,180.5,6.8,1.0,0.0,86.0,33.68,86.0,15.05,92.0,8.12,6.0,1.84,58.69,0
196,78.0,0.0,0.0,149.7,182.2,261.5,9.7,0.0,0.0,119.0,25.45,115.0,15.49,126.0,11.77,8.0,2.62,55.33,0
197,206.5,0.0,0.0,325.45000000000005,176.3,181.7,10.7,2.0,0.0,67.0,55.33,113.0,14.99,102.0,8.18,6.0,2.89,81.57,1
198,131.0,1.0,26.0,292.9,199.7,255.3,13.8,3.5,0.0,101.0,49.79,97.0,16.97,127.0,11.49,7.0,3.73,81.98,1
199,63.0,0.0,0.0,83.0,177.0,245.7,13.0,0.0,0.0,64.0,14.11,106.0,15.05,89.0,11.06,3.0,3.51,43.73,0
200,53.0,1.0,24.0,145.7,220.5,249.9,13.1,3.0,0.0,146.0,24.77,136.0,18.74,96.0,11.25,5.0,3.54,58.3,0
201,62.0,0.0,0.0,182.3,328.2,245.0,11.2,2.0,0.0,101.0,30.99,93.0,27.9,131.0,11.03,1.0,3.02,72.94,0
202,97.0,0.0,0.0,218.0,184.0,240.5,6.4,3.0,0.0,86.0,37.06,94.0,15.64,110.0,10.82,8.0,1.73,65.25,0
203,105.0,0.0,0.0,140.6,178.6,217.0,6.8,2.0,0.0,109.0,23.9,51.0,15.18,83.0,9.76,3.0,1.84,50.68,0
204,157.0,0.0,0.0,152.7,257.5,198.1,9.4,1.0,0.0,105.0,25.96,80.0,21.89,93.0,8.91,4.0,2.54,59.3,0
205,66.0,1.0,36.0,106.7,209.8,190.4,12.1,1.0,0.0,76.0,18.14,77.0,17.83,117.0,8.57,2.0,3.27,47.81,0
206,122.0,0.0,0.0,243.8,83.9,179.8,13.7,2.0,0.0,98.0,41.45,72.0,7.13,84.0,8.09,8.0,3.7,60.37,0
207,38.0,0.0,0.0,194.4,186.7,223.3,10.8,3.0,0.0,94.0,33.05,95.0,15.87,90.0,10.05,5.0,2.92,61.89,0
208,106.0,0.0,0.0,213.9,151.9,260.1,12.2,3.0,0.0,95.0,36.36,70.0,12.91,124.0,11.7,5.0,3.29,64.26,0
209,99.0,0.0,0.0,217.2,246.7,226.1,15.8,3.0,0.0,112.0,36.92,89.0,20.97,89.0,10.17,7.0,4.27,72.33,0
210,99.0,0.0,0.0,241.1,155.6,188.2,11.6,1.0,0.0,72.0,40.99,98.0,13.23,109.0,8.47,10.0,3.13,65.82,0
211,144.0,0.0,0.0,203.5,247.6,194.3,11.9,0.0,0.0,100.0,34.6,103.0,21.05,94.0,8.74,10.5,3.21,67.6,0
212,82.0,1.0,24.0,155.2,244.5,122.4,10.7,1.0,0.0,131.0,26.38,106.0,20.78,68.0,5.51,3.0,2.89,55.56,0
213,86.0,1.0,31.0,167.6,113.0,246.9,12.2,1.0,0.0,139.0,28.49,118.0,9.61,121.0,11.11,6.0,3.29,52.5,0
214,70.0,0.0,0.0,226.7,228.1,73.2,17.5,2.0,0.0,98.0,38.54,115.0,19.39,93.0,3.29,4.0,4.7250000000000005,65.97,1
215,93.0,0.0,0.0,179.3,178.6,225.2,11.5,3.0,0.0,93.0,30.48,98.0,15.18,131.0,10.13,6.0,3.11,58.9,0
216,93.0,0.0,0.0,151.4,186.4,172.5,10.9,0.0,0.0,89.0,25.74,76.0,15.84,120.0,7.76,3.0,2.94,52.28,0
217,120.0,0.0,0.0,180.0,224.2,265.4,4.7,3.0,0.0,80.0,30.6,82.0,19.06,91.0,11.94,7.0,1.27,62.87,0
218,136.0,0.0,0.0,250.2,267.1,151.0,13.0,1.0,0.0,121.0,42.53,118.0,22.7,114.0,6.8,2.0,3.51,75.54,1
219,106.0,0.0,0.0,223.0,110.1,188.7,7.1,0.0,0.0,121.0,37.91,98.0,9.36,107.0,8.49,10.5,1.92,57.68,0
220,81.0,0.0,0.0,183.6,152.6,212.2,12.2,3.0,0.0,116.0,31.21,98.0,12.97,99.0,9.55,6.0,3.29,57.02,0
221,127.0,1.0,22.0,166.0,174.5,244.9,10.2,1.0,0.0,114.0,28.22,103.0,14.83,68.0,11.02,6.0,2.75,56.82,0
222,65.0,0.0,0.0,136.1,272.9,220.2,4.4,1.0,0.0,112.0,23.14,96.0,23.2,104.0,9.91,2.0,1.19,57.44,0
223,35.0,0.0,0.0,149.3,242.2,174.3,8.9,2.0,0.0,113.0,25.38,122.0,20.59,104.0,7.84,6.0,2.4,56.21,0
224,88.0,0.0,0.0,65.4,168.2,236.0,13.8,2.0,0.0,97.0,11.12,76.0,14.3,113.0,10.62,1.0,3.73,39.77,0
225,65.0,0.0,0.0,213.4,234.5,250.1,3.1000000000000005,1.0,0.0,111.0,36.28,94.0,19.93,123.0,11.25,4.0,0.8449999999999995,68.19,0
226,123.0,0.0,0.0,206.9,244.7,221.5,7.7,3.0,0.0,85.0,35.17,78.0,20.8,136.0,9.97,2.0,2.08,68.02,0
227,126.0,1.0,27.0,186.2,189.6,76.5,9.6,2.0,0.0,78.0,31.65,83.0,16.12,139.0,3.44,3.0,2.59,53.8,0
228,104.0,1.0,23.0,280.2,220.5,136.9,13.3,3.5,0.0,136.0,47.63,92.0,18.74,102.0,6.16,3.0,3.59,76.12,0
229,45.0,1.0,22.0,196.6,313.2,163.3,11.9,0.0,0.0,84.0,33.42,92.0,26.62,108.0,7.35,3.0,3.21,70.6,0
230,93.0,0.0,0.0,312.0,129.4,217.6,10.5,0.0,0.0,109.0,53.04,100.0,11.0,74.0,9.79,2.0,2.84,76.67,1
231,63.0,1.0,36.0,199.0,291.3,197.6,11.0,1.0,0.0,110.0,33.83,111.0,24.76,92.0,8.89,6.0,2.97,70.45,0
232,100.0,0.0,0.0,203.1,217.0,180.9,13.5,3.0,0.0,96.0,34.53,126.0,18.45,122.0,8.14,2.0,3.65,64.77,0
233,53.0,0.0,0.0,168.8,220.3,154.3,10.9,0.0,0.0,97.0,28.7,87.0,18.73,113.0,6.94,2.0,2.94,57.31,0
234,92.0,0.0,0.0,173.1,240.3,233.2,9.0,1.0,0.0,140.0,29.43,105.0,20.43,117.0,10.49,5.0,2.43,62.78,0
235,139.0,0.0,0.0,134.4,211.3,193.6,10.2,3.5,0.0,106.0,22.85,98.0,17.96,125.0,8.71,2.0,2.75,52.27,1
236,110.0,1.0,40.0,202.6,118.8,234.9,9.0,2.0,0.0,103.0,34.44,128.0,10.1,98.0,10.57,9.0,2.43,57.54,0
237,110.0,0.0,0.0,74.5,200.8,192.2,9.8,3.0,0.0,117.0,12.67,98.0,17.07,101.0,8.65,7.0,2.65,41.04,0
238,206.5,0.0,0.0,83.6,120.9,226.6,10.7,0.0,0.0,148.0,14.21,91.0,10.28,110.0,10.2,9.0,2.89,37.58,0
239,73.0,0.0,0.0,192.2,168.6,139.8,9.4,1.0,0.0,86.0,32.67,116.0,14.33,87.0,6.29,6.0,2.54,55.83,0
240,138.0,0.0,0.0,220.2,88.3,195.3,12.9,0.0,0.0,89.0,37.43,125.0,7.51,79.0,8.79,5.0,3.48,57.21,0
241,137.0,0.0,0.0,135.1,134.1,223.1,12.3,2.0,0.0,95.0,22.97,102.0,11.4,81.0,10.04,2.0,3.32,47.73,1
242,36.0,0.0,0.0,253.4,182.4,275.8,8.4,1.0,0.0,77.0,43.08,151.0,15.5,103.0,12.41,2.0,2.27,73.26,0
243,85.0,0.0,0.0,225.0,176.9,194.3,7.1,3.0,0.0,81.0,38.25,63.0,15.04,110.0,8.74,2.0,1.92,63.95,0
244,108.0,0.0,0.0,198.5,267.8,337.75,9.4,0.0,0.0,99.0,33.75,60.0,22.76,75.0,15.195,3.0,2.54,75.02,1
245,22.0,0.0,0.0,110.3,166.5,202.3,9.5,0.0,0.0,107.0,18.75,93.0,14.15,96.0,9.1,5.0,2.57,44.57,0
246,107.0,1.0,37.0,60.0,102.2,261.8,11.1,0.0,0.0,102.0,10.2,80.0,8.69,106.0,11.78,3.0,3.0,33.67,0
247,51.0,0.0,0.0,214.8,149.7,283.4,10.2,0.0,0.0,94.0,36.52,58.0,12.72,66.0,12.75,5.0,2.75,64.74,0
248,94.0,0.0,0.0,181.8,202.4,245.9,9.2,3.5,0.0,85.0,30.91,98.0,17.2,97.0,11.07,2.0,2.48,61.66,0
249,119.0,1.0,23.0,154.0,278.0,228.4,11.8,2.0,0.0,114.0,26.18,137.0,23.63,112.0,10.28,4.0,3.19,63.28,0
250,33.0,1.0,29.0,157.4,117.9,279.2,13.9,3.5,0.0,99.0,26.76,80.0,10.02,79.0,12.56,10.5,3.75,53.09,1
251,106.0,0.0,0.0,207.9,172.0,191.8,14.4,3.5,0.0,91.0,35.34,109.0,14.62,143.0,8.63,7.0,3.89,62.48,0
252,82.0,0.0,0.0,207.0,232.9,172.4,9.1,3.0,0.0,90.0,35.19,83.0,19.8,108.0,7.76,8.0,2.46,65.21,0
253,86.0,1.0,41.0,119.0,230.0,236.9,9.5,0.0,0.0,101.0,20.23,134.0,19.55,58.0,10.66,3.0,2.57,53.01,0
254,97.0,0.0,0.0,143.7,273.0,178.3,10.9,0.0,0.0,117.0,24.43,82.0,23.21,81.0,8.02,3.0,2.94,58.6,0
255,106.0,1.0,32.0,165.9,216.5,173.1,14.1,3.5,0.0,126.0,28.2,93.0,18.4,86.0,7.79,8.0,3.81,58.2,0
256,108.0,0.0,0.0,138.6,172.3,231.6,9.8,1.0,0.0,122.0,23.56,117.0,14.65,92.0,10.42,3.0,2.65,51.28,0
257,114.0,0.0,0.0,84.7,249.9,193.4,14.5,1.0,0.0,118.0,14.4,86.0,21.24,95.0,8.7,8.0,3.92,48.26,0
258,92.0,0.0,0.0,62.6,180.6,221.7,10.4,1.0,0.0,111.0,10.64,126.0,15.35,80.0,9.98,2.0,2.81,38.78,1
259,59.0,0.0,0.0,155.2,235.3,169.4,8.7,1.0,0.0,79.0,26.38,123.0,20.0,80.0,7.62,4.0,2.35,56.35,0
260,24.0,1.0,25.0,164.9,209.3,231.2,6.7,1.0,0.0,110.0,28.03,105.0,17.79,55.0,10.4,9.0,1.81,58.03,0
261,151.0,0.0,0.0,134.5,143.1,223.9,15.4,1.0,0.0,88.0,22.87,112.0,12.16,61.0,10.08,1.0,4.16,49.27,0
262,117.0,0.0,0.0,143.3,211.3,185.2,11.5,1.0,0.0,103.0,24.36,108.0,17.96,96.0,8.33,3.0,3.11,53.76,0
263,78.0,0.0,0.0,168.3,221.2,241.0,12.5,1.0,0.0,110.0,28.61,73.0,18.8,136.0,10.85,1.0,3.38,61.64,0
264,155.0,0.0,0.0,262.4,194.6,146.5,8.3,2.0,0.0,55.0,44.61,113.0,16.54,85.0,6.59,6.0,2.24,69.98,0
265,114.0,1.0,30.0,206.2,260.0,291.6,11.4,1.0,0.0,79.0,35.05,91.0,22.1,83.0,13.12,6.0,3.08,73.35,0
266,114.0,1.0,28.0,225.8,193.0,232.4,8.4,3.5,0.0,94.0,38.39,117.0,16.41,100.0,10.46,9.0,2.27,67.53,0
267,119.0,0.0,0.0,138.3,170.5,263.9,13.5,3.0,0.0,89.0,23.51,78.0,14.49,98.0,11.88,6.0,3.65,53.53,0
268,64.0,1.0,48.0,94.4,136.2,147.4,4.5,0.0,0.0,104.0,16.05,101.0,11.58,89.0,6.63,4.0,1.22,35.48,0
269,118.0,0.0,0.0,160.0,175.4,184.8,9.9,2.0,0.0,123.0,27.2,96.0,14.91,99.0,8.32,3.0,2.67,53.1,0
270,101.0,0.0,0.0,206.6,224.9,249.9,14.6,0.0,0.0,105.0,35.12,117.0,19.12,100.0,11.25,3.0,3.94,69.43,0
271,117.0,0.0,0.0,134.7,180.0,200.9,7.7,1.0,0.0,121.0,22.9,83.0,15.3,104.0,9.04,3.0,2.08,49.32,0
272,49.0,1.0,28.0,214.4,235.2,206.2,8.0,3.0,0.0,78.0,36.45,100.0,19.99,107.0,9.28,10.5,2.16,67.88,0
273,139.0,0.0,0.0,192.8,234.4,203.2,13.0,3.0,0.0,104.0,32.78,96.0,19.92,101.0,9.14,3.0,3.51,65.35,0
274,92.0,1.0,28.0,151.1,194.8,239.2,10.0,1.0,0.0,90.0,25.69,79.0,16.56,114.0,10.76,3.0,2.7,55.71,0
275,83.0,0.0,0.0,221.4,231.8,122.5,9.8,3.0,0.0,103.0,37.64,103.0,19.7,100.0,5.51,5.0,2.65,65.5,0
276,148.0,0.0,0.0,218.9,208.0,203.3,11.1,0.0,0.0,88.0,37.21,85.0,17.68,99.0,9.15,4.0,3.0,67.04,0
277,144.0,1.0,48.0,189.8,123.4,214.2,6.5,2.0,0.0,96.0,32.27,67.0,10.49,106.0,9.64,2.0,1.76,54.16,1
278,131.0,1.0,25.0,192.7,225.9,254.2,10.9,2.0,0.0,85.0,32.76,105.0,19.2,59.0,11.44,6.0,2.94,66.34,0
279,146.0,0.0,0.0,204.4,219.1,222.7,10.5,3.0,0.0,135.0,34.75,90.0,18.62,114.0,10.02,6.0,2.84,66.23,0
280,143.0,0.0,0.0,172.3,174.0,188.2,13.0,2.0,0.0,97.0,29.29,108.0,14.79,119.0,8.47,4.0,3.51,56.06,0
281,81.0,0.0,0.0,198.4,210.9,193.3,10.4,2.0,0.0,93.0,33.73,108.0,17.93,71.0,8.7,6.0,2.81,63.17,0
282,48.0,1.0,37.0,211.7,159.9,144.1,12.2,1.0,0.0,115.0,35.99,84.0,13.59,80.0,6.48,1.0,3.29,59.35,0
283,86.0,1.0,28.0,221.6,288.4,240.3,9.0,1.0,0.0,74.0,37.67,100.0,24.51,105.0,10.81,2.0,2.43,75.42,0
284,71.0,0.0,0.0,197.9,181.5,281.4,6.7,3.0,0.0,108.0,33.64,109.0,15.43,56.0,12.66,5.0,1.81,63.54,0
285,145.0,1.0,24.0,147.5,175.7,252.1,15.6,2.0,0.0,90.0,25.08,108.0,14.93,102.0,11.34,3.0,4.21,55.56,0
286,137.0,0.0,0.0,206.4,128.0,194.5,8.8,2.0,0.0,122.0,35.09,102.0,10.88,84.0,8.75,5.0,2.38,57.1,0
287,137.0,0.0,0.0,205.9,209.3,289.9,14.5,2.0,0.0,88.0,35.0,86.0,17.79,84.0,13.05,4.0,3.92,69.76,0
288,167.0,0.0,0.0,207.6,132.4,255.2,14.1,0.0,0.0,88.0,35.29,63.0,11.25,98.0,11.48,5.0,3.81,61.83,0
289,89.0,0.0,0.0,303.9,260.9,312.1,5.3,1.0,0.0,95.0,51.66,114.0,22.18,89.0,14.04,3.0,1.43,87.63000000000001,1
290,199.0,1.0,34.0,230.6,219.4,299.3,8.0,0.0,0.0,121.0,39.2,99.0,18.65,94.0,13.47,2.0,2.16,73.48,0
291,132.0,0.0,0.0,99.5,129.1,125.1,9.7,0.0,0.0,110.0,16.92,80.0,10.97,124.0,5.63,3.0,2.62,36.14,0
292,94.0,0.0,0.0,177.1,194.0,146.7,5.9,1.0,0.0,112.0,30.11,112.0,16.49,108.0,6.6,4.0,1.59,54.79,0
293,96.0,1.0,37.0,172.7,120.1,216.1,10.3,3.5,0.0,93.0,29.36,116.0,10.21,86.0,9.72,5.0,2.78,52.07,1
294,96.0,1.0,18.0,172.7,133.4,259.5,9.8,1.0,0.0,86.0,29.36,113.0,11.34,70.0,11.68,3.0,2.65,55.03,0
295,166.0,0.0,0.0,204.2,179.9,216.8,9.5,1.0,0.0,115.0,34.71,152.0,15.29,109.0,9.76,5.0,2.57,62.33,0
296,74.0,0.0,0.0,85.7,247.7,142.4,10.1,2.0,0.0,83.0,14.57,67.0,21.05,85.0,6.41,5.0,2.73,44.76,0
297,36.0,0.0,0.0,157.6,184.3,240.4,11.9,0.0,0.0,117.0,26.79,58.0,15.67,99.0,10.82,1.0,3.21,56.49,0
298,113.0,0.0,0.0,215.5,218.7,207.1,6.6,3.5,0.0,129.0,36.64,117.0,18.59,91.0,9.32,9.0,1.78,66.33,0
299,94.0,0.0,0.0,181.5,199.9,287.7,6.6,1.0,0.0,98.0,30.86,88.0,16.99,114.0,12.95,5.0,1.78,62.58,0
300,67.0,0.0,0.0,171.7,110.4,195.4,11.9,2.0,0.0,80.0,29.19,81.0,9.38,111.0,8.79,4.0,3.21,50.57,0
301,127.0,0.0,0.0,266.6,264.8,207.2,5.9,1.0,0.0,106.0,45.32,154.5,22.51,119.0,9.32,2.0,1.59,78.74,1
302,121.0,0.0,0.0,170.4,338.35,297.0,11.2,0.0,0.0,108.0,28.97,68.0,28.759999999999998,87.0,13.37,3.0,3.02,75.15,1
303,158.0,0.0,0.0,158.0,292.5,241.1,9.1,1.0,0.0,106.0,26.86,114.0,24.86,89.0,10.85,4.0,2.46,65.03,0
304,136.0,0.0,0.0,92.0,253.6,214.1,10.3,1.0,0.0,117.0,15.64,77.0,21.56,90.0,9.63,10.0,2.78,49.61,0
305,196.0,0.0,0.0,234.0,249.5,173.1,9.1,2.0,0.0,109.0,39.78,114.0,21.21,70.0,7.79,5.0,2.46,71.24,0
306,113.0,0.0,0.0,272.1,268.5,213.8,8.5,1.0,0.0,111.0,46.26,118.0,22.82,105.0,9.62,10.0,2.3,81.0,1
307,122.0,0.0,0.0,296.4,214.8,133.9,11.4,3.5,0.0,99.0,50.39,89.0,18.26,107.0,6.03,3.0,3.08,77.76,1
308,112.0,0.0,0.0,194.4,190.3,183.4,11.4,0.0,0.0,101.0,33.05,82.0,16.18,107.0,8.25,2.0,3.08,60.56,0
309,206.5,0.0,0.0,227.2,258.4,183.5,8.9,3.0,0.0,128.0,38.62,92.0,21.96,74.0,8.26,4.0,2.4,71.24,0
310,62.0,0.0,0.0,248.7,220.0,265.7,13.2,1.0,0.0,109.0,42.28,118.0,18.7,78.0,11.96,2.0,3.56,76.5,1
311,110.0,1.0,38.0,236.3,195.9,183.5,9.7,1.0,0.0,102.0,40.17,112.0,16.65,82.0,8.26,6.0,2.62,67.7,0
312,16.0,0.0,0.0,205.6,169.5,220.1,10.9,0.0,0.0,69.0,34.95,93.0,14.41,64.0,9.9,3.0,2.94,62.2,0
313,73.0,0.0,0.0,94.1,280.3,205.0,9.8,0.0,0.0,136.0,16.0,122.0,23.83,77.0,9.23,4.0,2.65,51.71,0
314,128.0,0.0,0.0,125.2,205.4,254.4,17.5,0.0,0.0,99.0,21.28,107.0,17.46,111.0,11.45,2.0,4.7250000000000005,55.29,0
315,39.0,0.0,0.0,60.4,306.2,123.9,12.4,1.0,0.0,154.5,10.27,120.0,26.03,48.0,5.58,3.0,3.35,45.23,0
316,103.0,1.0,28.0,121.0,270.4,160.5,7.7,2.0,0.0,105.0,20.57,100.0,22.98,76.0,7.22,4.0,2.08,52.85,0
317,119.0,1.0,29.0,117.8,256.8,147.6,7.6,3.0,0.0,66.0,20.03,114.0,21.83,76.0,6.64,3.0,2.05,50.55,0
318,173.0,1.0,21.0,232.4,211.9,273.0,5.0,3.0,0.0,96.0,39.51,118.0,18.01,102.0,12.29,5.0,1.35,71.16,0
319,128.0,1.0,32.0,223.5,188.8,154.9,9.4,2.0,0.0,81.0,38.0,74.0,16.05,101.0,6.97,2.0,2.54,63.56,1
320,86.0,0.0,0.0,176.3,259.2,287.4,6.2,0.0,0.0,79.0,29.97,97.0,22.03,78.0,12.93,3.0,1.67,66.6,0
321,114.0,1.0,32.0,125.2,177.8,232.4,12.9,1.0,0.0,79.0,21.28,105.0,15.11,89.0,10.46,3.0,3.48,50.33,0
322,104.0,0.0,0.0,138.7,256.9,234.9,10.0,0.0,0.0,107.0,23.58,113.0,21.84,74.0,10.57,3.0,2.7,58.69,0
323,148.0,0.0,0.0,86.3,246.6,251.6,11.3,1.0,0.0,134.0,14.67,92.0,20.96,91.0,11.32,4.0,3.05,50.0,0
324,129.0,0.0,0.0,207.0,154.9,245.1,13.4,3.0,0.0,91.0,35.19,121.0,13.17,112.0,11.03,5.0,3.62,63.01,0
325,100.0,1.0,30.0,58.8,219.5,152.3,7.1,0.0,0.0,104.0,10.0,107.0,18.66,118.0,6.85,3.0,1.92,37.43,0
326,121.0,1.0,35.0,68.7,209.2,197.4,11.4,1.0,0.0,95.0,11.68,69.0,17.78,48.0,8.88,4.0,3.08,41.42,0
327,143.0,1.0,33.0,239.2,235.5,156.3,9.5,1.0,0.0,109.0,40.66,112.0,20.02,95.0,7.03,4.0,2.57,70.28,0
328,76.0,0.0,0.0,198.3,217.1,188.4,12.5,0.0,0.0,130.0,33.71,86.0,18.45,96.0,8.48,3.0,3.38,64.02,0
329,158.0,0.0,0.0,205.2,240.6,79.7,14.4,0.0,0.0,97.0,34.88,77.0,20.45,108.0,3.59,10.5,3.89,62.81,0
330,116.0,0.0,0.0,192.1,312.9,130.2,7.9,3.0,0.0,98.0,32.66,135.0,26.6,94.0,5.86,2.0,2.13,67.25,0
331,54.0,0.0,0.0,272.6,248.7,197.4,9.5,1.0,0.0,83.0,46.34,74.0,21.14,111.0,8.88,2.0,2.57,78.93,1
332,86.0,0.0,0.0,128.3,197.1,138.4,12.2,3.5,0.0,121.0,21.81,93.0,16.75,152.0,6.23,5.0,3.29,48.08,1
333,108.0,0.0,0.0,169.6,264.1,206.3,9.3,0.0,0.0,99.0,28.83,87.0,22.45,78.0,9.28,4.0,2.51,63.07,0
334,66.0,0.0,0.0,201.3,152.8,233.2,7.5,1.0,0.0,95.0,34.22,66.0,12.99,101.0,10.49,4.0,2.03,59.73,0
335,151.0,1.0,17.0,214.7,138.5,169.1,8.6,1.0,0.0,97.0,36.5,90.0,11.77,48.0,7.61,4.0,2.32,58.2,0
336,99.0,0.0,0.0,169.2,271.5,170.2,10.6,0.0,0.0,70.0,28.76,77.0,23.08,104.0,7.66,2.0,2.86,62.36,0
337,55.0,0.0,0.0,194.1,176.6,302.8,7.0,2.0,0.0,121.0,33.0,110.0,15.01,136.0,13.63,7.0,1.89,63.53,0
338,77.0,0.0,0.0,233.8,266.5,212.7,7.6,2.0,0.0,104.0,39.75,94.0,22.65,104.0,9.57,3.0,2.05,74.02,0
339,78.0,0.0,0.0,225.1,199.2,175.5,14.6,0.0,0.0,67.0,38.27,127.0,16.93,102.0,7.9,2.0,3.94,67.04,0
340,89.0,0.0,0.0,213.0,176.6,262.6,9.1,1.0,0.0,63.0,36.21,71.0,15.01,126.0,11.82,1.0,2.46,65.5,1
341,101.0,0.0,0.0,183.9,255.9,275.0,10.8,1.0,0.0,115.0,31.26,101.0,21.75,145.0,12.38,10.5,2.92,68.31,0
342,44.0,1.0,34.0,221.8,161.7,227.7,14.0,0.0,0.0,105.0,37.71,85.0,13.74,62.0,10.25,7.0,3.78,65.48,0
343,98.0,1.0,21.0,64.6,176.1,244.8,3.1000000000000005,2.0,0.0,98.0,10.98,86.0,14.97,84.0,11.02,0.0,0.8449999999999995,36.97,0
344,64.0,1.0,37.0,154.6,83.4,165.9,13.3,1.0,0.0,92.0,26.28,103.0,7.09,99.0,7.47,3.0,3.59,44.43,0
345,141.0,0.0,0.0,260.2,179.2,135.0,7.2,3.0,0.0,131.0,44.23,120.0,15.23,119.0,6.08,8.0,1.94,67.48,0
346,81.0,1.0,33.0,161.6,123.0,261.3,12.2,1.0,0.0,117.0,27.47,90.0,10.46,101.0,11.76,5.0,3.29,52.98,0
347,162.0,0.0,0.0,220.6,155.2,186.7,10.5,1.0,0.0,117.0,37.5,121.0,13.19,89.0,8.4,10.5,2.84,61.93,0
348,83.0,1.0,41.0,155.9,162.3,127.6,13.1,3.0,0.0,122.0,26.5,107.0,13.8,105.0,5.74,5.0,3.54,49.58,0
349,100.0,0.0,0.0,107.0,105.7,243.1,12.8,3.5,0.0,63.0,18.19,67.0,8.98,74.0,10.94,3.0,3.46,41.57,1
350,59.0,0.0,0.0,182.5,204.7,229.9,11.3,3.5,0.0,104.0,31.03,95.0,17.4,100.0,10.35,8.0,3.05,61.83,0
351,179.0,1.0,38.0,220.1,234.3,237.3,10.1,3.5,0.0,78.0,37.42,71.0,19.92,85.0,10.68,4.0,2.73,70.75,0
352,79.0,0.0,0.0,152.2,177.2,96.4,5.3,1.0,0.0,112.0,25.87,132.0,15.06,87.0,4.34,3.0,1.43,46.7,0
353,117.0,0.0,0.0,181.5,205.1,204.0,14.7,2.0,0.0,95.0,30.86,88.0,17.43,82.0,9.18,9.0,3.97,61.44,0
354,64.0,0.0,0.0,236.2,218.6,194.1,13.2,2.0,0.0,77.0,40.15,85.0,18.58,97.0,8.73,2.0,3.56,71.02,1
355,31.0,0.0,0.0,166.1,79.3,213.7,12.7,1.0,0.0,105.0,28.24,93.0,6.74,98.0,9.62,2.0,3.43,48.03,0
356,124.0,0.0,0.0,244.6,188.8,206.0,11.3,1.0,0.0,89.0,41.58,80.0,16.05,114.0,9.27,4.0,3.05,69.95,0
357,122.0,1.0,23.0,134.2,227.3,122.4,8.5,2.0,0.0,85.0,22.81,132.0,19.32,96.0,5.51,2.0,2.3,49.94,0
358,37.0,1.0,39.0,149.7,211.1,114.3,9.2,1.0,0.0,122.0,25.45,75.0,17.94,90.0,5.14,4.0,2.48,51.01,0
359,90.0,1.0,29.0,150.1,264.7,178.4,5.8,1.0,0.0,109.0,25.52,103.0,22.5,97.0,8.03,4.0,1.57,57.62,0
360,159.0,0.0,0.0,257.1,312.2,183.0,8.8,1.0,0.0,53.0,43.71,127.0,26.54,82.0,8.24,6.0,2.38,80.87,1
361,148.0,0.0,0.0,124.4,179.7,253.0,11.3,0.0,0.0,83.0,21.15,81.0,15.27,99.0,11.39,6.0,3.05,50.86,0
